date,TA_AVG,TA_MAX,TA_MIN
2010-03-29,5.8,11.3,0.6
2010-03-30,8.3,14.2,3.3
2012-04-19,17.0,24.3,12.2
2012-04-20,18.4,23.8,13.6
2012-04-21,11.4,16.3,9.5
2012-04-22,9.4,12.0,7.9
2012-04-23,12.9,17.3,9.1
2012-04-24,19.7,26.6,12.2
2012-04-25,15.1,20.7,10.5
2012-04-26,11.9,16.8,8.0
2012-04-27,15.2,22.3,7.8
2012-04-28,17.0,22.1,13.8
2012-04-29,19.9,26.3,14.0
2012-04-30,22.9,29.4,15.4
2012-05-01,22.6,28.3,17.3
2012-05-02,23.1,29.1,19.0
2012-05-03,20.0,25.4,17.0
2012-05-04,19.7,25.7,14.3
2012-05-05,18.8,24.9,13.5
2012-05-06,18.1,24.1,13.1
2012-05-07,18.5,24.9,12.2
2012-05-08,20.8,28.0,14.2
2012-05-09,20.7,27.4,15.0
2012-05-10,20.1,26.6,15.5
2012-05-11,16.2,19.2,13.2
2012-05-12,17.1,21.1,14.4
2012-05-13,19.1,25.2,14.8
2012-05-14,16.1,17.2,15.1
2012-05-15,16.9,22.7,13.0
2012-05-16,16.6,22.0,12.7
2012-05-17,16.6,20.5,13.9
2012-05-18,18.1,24.5,12.0
2012-05-19,19.5,25.8,13.1
2012-05-20,21.3,28.7,14.5
2012-05-21,23.0,28.9,17.2
2012-05-22,23.3,29.3,17.8
2012-05-23,22.1,27.8,18.3
2012-05-24,19.7,24.0,17.0
2012-05-25,20.5,26.6,16.2
2012-05-26,19.8,26.1,14.1
2012-05-27,19.3,23.4,17.1
2012-05-28,20.9,26.0,16.4
2012-05-29,21.6,25.4,18.8
2012-05-30,20.7,23.6,18.6
2012-05-31,20.9,27.2,16.6
2012-06-01,21.4,26.7,16.3
2012-06-02,23.1,28.8,19.2
2012-06-03,23.3,29.1,18.0
2012-06-04,23.7,29.1,18.6
2012-06-05,22.5,27.5,19.8
2012-06-06,23.0,28.9,19.1
2012-06-07,23.0,29.4,18.5
2012-06-08,22.2,27.9,19.0
2012-06-09,24.2,29.9,18.6
2012-06-10,23.7,28.7,20.8
2012-06-11,23.2,27.8,20.3
2012-06-12,22.6,28.9,19.0
2012-06-13,23.4,28.9,18.3
2012-06-14,24.8,31.7,19.3
2012-06-15,23.7,28.0,20.4
2012-06-16,23.5,29.9,20.2
2012-06-17,23.6,29.8,18.1
2012-06-18,24.9,30.2,20.1
2012-06-19,26.0,33.5,20.9
2012-06-20,25.4,31.3,21.3
2012-06-21,25.7,32.4,21.3
2012-06-22,24.3,29.3,21.3
2012-06-23,26.2,31.7,21.5
2012-06-24,27.8,32.8,23.6
2012-06-25,26.5,33.2,22.2
2012-06-26,24.6,30.8,20.6
2012-06-27,24.8,31.0,19.3
2012-06-28,25.3,29.6,20.9
2012-06-29,25.9,31.0,22.0
2012-06-30,21.9,23.7,20.2
2012-07-01,21.6,25.4,19.2
2012-07-02,24.0,29.8,21.7
2012-07-03,22.7,25.7,19.7
2012-07-04,24.4,27.4,22.6
2012-07-05,22.7,24.6,20.9
2012-07-06,20.9,21.8,19.9
2012-07-07,24.8,31.0,18.5
2012-07-08,25.8,30.7,21.4
2012-07-09,26.3,32.3,21.9
2012-07-10,25.9,29.1,21.7
2012-07-11,23.3,26.5,21.0
2012-07-12,24.7,28.5,21.1
2012-07-13,26.1,29.3,21.8
2012-07-14,22.8,26.2,20.4
2012-07-15,19.7,20.5,19.1
2012-07-16,21.7,25.0,19.0
2012-07-17,25.5,29.0,21.6
2012-07-18,26.3,28.4,24.7
2012-07-19,23.9,26.5,22.4
2012-07-20,25.6,29.7,22.1
2012-07-21,27.5,31.4,24.1
2012-07-22,27.2,30.4,23.7
2012-07-23,27.6,30.5,25.6
2012-07-24,27.8,32.1,25.5
2012-07-25,27.9,32.1,24.2
2012-07-26,28.1,32.6,24.3
2012-07-27,27.9,32.3,24.9
2012-07-28,28.5,33.2,25.2
2012-07-29,29.2,33.2,26.2
2012-07-30,28.4,31.6,23.0
2012-07-31,29.0,33.0,26.6
2012-08-01,30.8,35.3,25.9
2012-08-02,30.8,35.5,26.8
2012-08-03,31.3,35.4,27.1
2012-08-04,31.7,36.2,28.2
2012-08-05,31.8,36.7,27.5
2012-08-06,31.5,35.8,27.8
2012-08-07,30.7,35.0,26.6
2012-08-08,29.6,34.3,25.6
2012-08-09,29.7,34.6,26.6
2012-08-10,27.4,29.0,25.7
2012-08-11,27.7,31.8,24.0
2012-08-12,25.5,27.9,22.3
2012-08-13,26.6,32.1,22.1
2012-08-14,26.7,31.2,23.2
2012-08-15,23.7,27.1,22.4
2012-08-16,26.0,28.9,22.7
2012-08-17,27.5,32.2,24.3
2012-08-18,27.2,28.6,25.8
2012-08-19,27.9,30.8,26.3
2012-08-20,25.4,27.1,24.0
2012-08-21,25.3,28.7,23.5
2012-08-22,22.0,24.6,20.3
2012-08-23,23.0,25.7,20.5
2012-08-24,23.3,26.1,21.1
2012-08-25,25.0,28.9,21.5
2012-08-26,27.5,32.4,24.1
2012-08-27,28.5,32.9,24.5
2012-08-28,26.1,29.4,21.8
2012-08-29,25.7,29.1,21.7
2012-08-30,21.4,24.7,18.7
2012-08-31,23.8,28.4,18.7
2012-09-01,25.2,29.4,22.3
2012-09-02,25.0,29.5,20.8
2012-09-03,24.9,28.5,22.2
2012-09-04,22.0,24.4,19.7
2012-09-05,22.3,26.1,19.2
2012-09-06,21.6,27.1,16.0
2012-09-07,22.5,27.2,16.9
2012-09-08,20.2,23.7,17.7
2012-09-09,20.9,25.0,17.1
2012-09-10,23.2,28.3,17.8
2012-09-11,22.8,27.5,18.1
2012-09-12,21.6,24.8,19.6
2012-09-13,20.0,21.1,18.6
2012-09-14,19.4,21.8,17.3
2012-09-15,21.0,25.5,17.0
2012-09-16,19.9,22.1,17.5
2012-09-17,17.3,18.4,16.0
2012-09-18,20.9,24.6,17.7
2012-09-19,20.6,25.2,17.7
2012-09-20,20.1,24.7,15.6
2012-09-21,20.1,24.3,17.2
2012-09-22,20.7,26.4,15.2
2012-09-23,21.2,26.6,16.4
2012-09-24,21.5,27.5,16.1
2012-09-25,21.8,27.8,16.9
2012-09-26,21.3,25.4,17.5
2012-09-27,20.3,23.6,17.7
2012-09-28,18.0,22.0,15.4
2012-09-29,16.4,19.8,14.0
2012-09-30,16.2,21.0,12.0
2012-10-01,18.1,24.6,12.5
2012-10-02,19.3,24.9,14.3
2012-10-03,19.9,26.0,15.0
2012-10-04,19.0,24.2,14.4
2012-10-05,19.0,22.8,14.9
2012-10-06,19.6,24.5,16.1
2012-10-07,19.2,24.4,15.1
2012-10-08,18.4,23.4,14.6
2012-10-09,17.6,22.4,13.8
2012-10-10,15.7,20.3,12.6
2012-10-11,13.9,19.0,9.9
2012-10-12,14.9,21.4,8.5
2012-10-13,16.4,23.1,11.3
2012-10-14,16.3,21.8,12.0
2012-10-15,14.8,21.8,10.3
2012-10-16,17.1,23.4,10.8
2012-10-17,12.6,17.6,8.1
2012-10-18,11.6,17.0,6.0
2012-10-19,14.8,20.1,10.3
2012-10-20,15.8,21.0,10.5
2012-10-21,18.3,23.7,15.4
2012-10-22,13.4,17.1,8.5
2012-10-23,10.0,14.5,4.5
2012-10-24,13.2,18.4,9.5
2012-10-25,15.2,20.0,12.6
2012-10-26,15.9,22.3,11.1
2012-10-27,14.3,16.4,12.5
2012-10-28,14.3,18.8,10.8
2012-10-29,11.7,16.7,8.0
2012-10-30,8.6,12.4,5.8
2012-10-31,6.9,11.6,2.8
2012-11-01,5.6,10.0,2.7
2012-11-02,7.2,12.4,1.6
2012-11-03,9.4,15.7,3.2
2012-11-04,11.8,15.3,9.1
2012-11-05,8.5,10.7,7.2
2012-11-06,7.1,8.6,5.1
2012-11-07,8.4,12.5,4.1
2012-11-08,8.8,12.6,6.0
2012-11-09,9.4,15.0,4.4
2012-11-10,12.0,14.7,9.2
2012-11-11,8.7,12.0,3.6
2012-11-12,7.3,9.1,5.8
2012-11-13,5.3,9.1,1.7
2012-11-14,2.4,6.7,-0.6
2012-11-15,4.2,9.8,-0.3
2012-11-16,4.9,8.2,1.0
2012-11-17,5.3,8.0,1.5
2012-11-18,3.5,8.4,-0.5
2012-11-19,3.4,7.6,-0.5
2012-11-20,1.9,6.4,-1.8
2012-11-21,4.1,8.4,-0.4
2012-11-22,6.7,10.5,1.9
2012-11-23,3.3,6.9,0.3
2012-11-24,1.7,6.7,-1.8
2012-11-25,3.4,7.5,-0.7
2012-11-26,2.3,5.1,-1.2
2012-11-27,2.1,6.5,-2.8
2012-11-28,5.0,10.2,-0.1
2012-11-29,0.8,4.7,-1.9
2012-11-30,1.7,6.2,-3.0
2012-12-01,-0.9,4.0,-5.9
2012-12-02,2.9,7.1,1.0
2012-12-03,1.7,5.0,-1.6
2012-12-04,-3.3,-0.1,-5.9
2012-12-05,-3.8,-0.8,-6.2
2012-12-06,-6.3,-2.9,-10.3
2012-12-07,-4.5,-2.4,-6.4
2012-12-08,-8.2,-5.3,-11.0
2012-12-09,-10.5,-7.0,-13.2
2012-12-10,-8.3,-4.6,-11.8
2012-12-11,-6.5,-0.8,-10.4
2012-12-12,-5.0,0.0,-9.0
2012-12-13,-1.5,3.4,-6.2
2012-12-14,2.7,4.7,0.3
2012-12-15,4.6,8.3,1.9
2012-12-16,1.6,4.3,-1.2
2012-12-17,-0.4,3.2,-4.7
2012-12-18,-6.8,-4.0,-9.2
2012-12-19,-6.9,-2.8,-10.4
2012-12-20,-3.4,0.3,-7.8
2012-12-21,-0.7,0.8,-1.9
2012-12-22,-3.0,-0.8,-5.9
2012-12-23,-8.9,-5.9,-12.5
2012-12-24,-8.8,-4.5,-13.6
2015-01-14,2.5,6.1,-0.3
2015-01-15,2.8,9.0,-1.1
2015-01-16,0.8,3.4,-2.5
2015-01-17,-4.1,0.0,-7.7
2015-01-18,-1.3,2.1,-6.5
2015-01-19,-0.1,3.1,-4.0
2015-01-20,-0.9,4.4,-6.4
2015-01-21,2.6,6.5,-1.2
2015-01-22,3.1,7.1,0.8
2015-01-23,1.2,4.9,-1.6
2015-01-24,3.7,8.4,0.8
2015-01-25,3.0,5.0,1.1
2015-01-26,3.6,6.5,0.2
2015-01-27,-3.6,0.5,-7.4
2015-01-28,-4.1,2.7,-9.1
2015-01-29,-1.1,3.0,-4.6
2015-01-30,-3.3,0.8,-7.0
2015-01-31,-4.5,0.8,-8.5
2015-02-01,-3.0,3.6,-8.2
2015-02-02,-0.6,6.4,-5.3
2015-02-03,0.6,7.2,-3.5
2015-02-04,0.4,5.8,-3.1
2015-02-05,-0.1,4.8,-3.8
2015-02-06,0.4,6.5,-4.3
2015-02-07,1.2,5.7,-2.7
2015-02-08,-9.8,-2.8,-11.9
2015-02-09,-5.7,-0.1,-13.0
2015-02-10,1.7,5.8,-2.0
2015-02-11,2.7,8.0,-0.8
2015-02-12,-2.2,1.6,-4.7
2015-02-13,-1.6,4.0,-6.4
2015-02-14,2.0,6.6,-3.1
2015-02-15,7.9,13.0,3.2
2015-02-16,5.0,7.9,4.1
2015-02-17,1.9,4.1,0.5
2015-02-18,0.8,3.3,-1.5
2015-02-19,2.2,8.6,-2.7
2015-02-20,5.2,11.4,-1.3
2015-02-21,5.7,6.7,4.8
2015-02-22,3.5,7.0,-0.7
2015-02-23,0.9,5.9,-2.4
2015-02-24,2.1,7.5,-1.1
2015-02-25,5.4,12.5,0.2
2015-02-26,1.2,4.7,-3.5
2015-02-27,-1.3,4.8,-5.6
2015-02-28,2.7,6.4,-2.0
2015-03-01,2.4,5.9,-0.2
2015-03-02,3.9,9.7,-1.9
2015-03-03,2.8,6.7,-1.3
2015-03-04,-2.1,1.4,-4.6
2015-03-05,-0.3,5.5,-5.4
2015-03-06,2.9,10.4,-3.2
2015-03-07,4.2,11.0,-2.3
2015-03-08,7.7,15.1,0.4
2015-03-09,2.2,8.2,-5.4
2015-03-10,-3.4,1.0,-6.9
2015-03-11,0.4,7.5,-5.1
2015-03-12,2.1,6.7,-3.5
2015-03-13,5.6,11.0,1.8
2015-03-14,4.3,11.6,-1.2
2015-03-15,5.5,12.5,0.0
2015-03-16,9.8,18.6,1.3
2015-03-17,10.7,16.1,6.9
2015-03-18,10.7,14.4,8.4
2015-03-19,12.4,21.0,6.5
2015-03-20,13.4,21.9,7.6
2015-03-21,11.7,17.8,6.9
2015-03-22,8.3,14.9,2.2
2015-03-23,4.6,10.1,0.0
2015-03-24,5.4,12.4,-0.9
2015-03-25,6.5,14.2,0.1
2015-03-26,7.9,14.8,1.6
2015-03-27,9.1,16.2,3.2
2015-03-28,9.7,17.0,2.5
2015-03-29,10.5,16.5,7.0
2015-03-30,13.2,20.8,5.9
2015-03-31,12.9,14.9,10.0
2015-04-01,12.9,17.6,10.0
2015-04-02,14.8,21.8,8.5
2015-04-03,10.6,15.1,6.9
2015-04-04,13.5,18.5,8.9
2015-04-05,10.5,12.2,10.1
2015-04-06,10.3,15.4,6.9
2015-04-07,8.4,12.2,5.5
2015-04-08,8.3,13.7,3.5
2015-04-09,9.6,16.3,3.8
2015-04-10,11.6,19.2,4.6
2015-04-11,13.5,20.7,6.7
2015-04-12,14.9,20.4,9.1
2015-04-13,12.0,17.6,7.4
2015-04-14,6.9,8.0,5.8
2015-04-15,11.1,17.0,5.6
2015-04-16,9.9,14.8,6.9
2015-04-17,10.5,16.1,4.8
2015-04-18,15.2,23.7,5.2
2015-04-19,14.5,17.3,11.2
2015-04-20,12.2,16.8,10.3
2015-04-21,14.0,20.9,7.7
2015-04-22,14.2,20.7,9.3
2015-04-23,14.5,20.1,8.0
2015-04-24,15.7,22.8,10.4
2015-04-25,15.9,23.0,9.2
2015-04-26,17.3,24.4,9.9
2015-04-27,18.5,24.9,12.7
2015-04-28,20.3,26.9,12.3
2015-04-29,17.0,18.4,15.8
2015-04-30,21.2,28.3,15.1
2015-05-01,21.0,27.2,15.9
2015-05-02,20.7,26.0,15.8
2015-05-03,18.3,19.6,17.1
2015-05-04,16.1,20.1,12.5
2015-05-05,14.2,19.9,8.3
2015-05-06,15.4,22.0,9.8
2015-05-07,16.5,24.0,10.6
2015-05-08,16.7,22.7,11.7
2015-05-09,17.6,24.0,12.6
2015-05-10,19.1,25.9,13.5
2015-05-11,18.4,24.1,14.4
2015-05-12,13.3,17.5,10.3
2015-05-13,17.4,21.4,11.8
2015-05-14,20.4,26.6,15.3
2015-05-15,19.1,23.7,16.3
2015-05-16,18.0,25.2,11.6
2015-05-17,18.6,25.2,11.7
2015-05-18,17.7,22.2,13.7
2015-05-19,14.8,16.2,13.0
2015-05-20,16.3,21.9,10.6
2015-05-21,18.7,26.0,12.6
2015-05-22,20.0,27.2,13.7
2015-05-23,20.6,28.3,13.6
2015-05-24,21.0,28.5,14.0
2015-05-25,20.8,28.7,14.4
2015-05-26,21.5,30.3,14.1
2015-05-27,23.2,31.5,14.4
2015-05-28,24.3,32.2,16.7
2015-05-29,23.8,29.8,18.5
2015-05-30,19.8,23.2,17.0
2015-05-31,22.1,30.4,15.3
2015-06-01,21.7,28.5,15.8
2015-06-02,23.1,29.8,18.1
2015-06-03,23.3,29.4,17.1
2015-06-04,24.2,31.5,17.1
2015-06-05,19.1,22.0,17.5
2015-06-06,22.4,28.9,16.4
2015-06-07,23.4,31.5,18.7
2015-06-08,22.4,27.8,18.2
2015-06-09,22.2,28.1,18.8
2015-06-10,25.3,34.9,17.6
2015-06-11,24.6,30.2,20.7
2015-06-12,23.6,29.9,19.4
2015-06-13,24.7,30.9,20.1
2015-06-14,22.8,27.7,17.8
2015-06-15,24.2,30.6,19.6
2015-06-16,25.0,30.9,20.0
2015-06-17,23.4,30.8,20.2
2015-06-18,24.8,31.3,19.6
2015-06-19,24.5,29.9,20.0
2015-06-20,19.6,22.6,17.0
2015-06-21,22.4,29.6,15.6
2015-06-22,24.0,29.1,19.4
2015-06-23,24.7,31.0,19.7
2015-06-24,25.7,30.6,21.1
2015-06-25,24.8,29.1,21.0
2015-06-26,21.0,25.3,18.0
2015-06-27,25.2,31.1,19.2
2015-06-28,25.4,31.1,21.0
2015-06-29,25.7,30.6,21.2
2015-06-30,24.4,29.2,21.9
2015-07-01,23.7,27.9,21.0
2015-07-02,23.7,29.3,20.4
2015-07-03,23.3,28.3,19.2
2015-07-04,24.1,29.9,18.2
2015-07-05,24.2,29.6,20.1
2015-07-06,25.3,32.5,20.2
2015-07-07,25.6,29.7,21.4
2015-07-08,23.4,26.3,20.7
2015-07-09,26.5,31.8,22.1
2015-07-10,29.2,34.3,23.6
2015-07-11,30.4,36.0,25.7
2015-07-12,24.8,28.0,24.0
2015-07-13,23.1,24.9,21.4
2015-07-14,26.1,31.4,22.5
2015-07-15,27.9,33.9,22.7
2015-07-16,24.7,28.9,20.6
2015-07-17,23.6,28.6,18.4
2015-07-18,24.3,27.8,22.3
2015-07-19,25.1,29.8,21.3
2015-07-20,27.5,31.2,24.4
2015-07-21,27.0,29.6,24.6
2015-07-22,27.7,31.7,25.3
2015-07-23,26.9,32.1,24.9
2015-07-24,24.7,25.4,22.6
2015-07-25,25.0,26.4,24.4
2015-07-26,26.0,30.0,23.5
2015-07-27,26.2,30.0,24.4
2015-07-28,27.7,31.2,24.6
2015-07-29,26.7,28.8,24.8
2015-07-30,28.6,33.1,25.5
2015-07-31,27.9,32.4,26.2
2015-08-01,28.2,31.6,26.0
2015-08-02,26.5,29.2,24.1
2015-08-03,27.9,31.5,25.6
2015-08-04,27.5,30.8,25.4
2015-08-05,28.6,32.7,25.9
2015-08-06,29.3,34.4,24.5
2015-08-07,28.9,34.4,26.0
2015-08-08,26.6,33.0,24.3
2015-08-09,26.7,31.0,23.3
2015-08-10,27.0,32.0,23.9
2015-08-11,26.8,30.6,24.5
2015-08-12,27.3,32.9,22.1
2015-08-13,26.5,31.1,23.9
2015-08-14,26.9,32.5,22.7
2015-08-15,27.1,30.8,23.1
2015-08-16,25.8,31.2,20.7
2015-08-17,26.6,32.9,19.8
2015-08-18,27.9,32.2,24.1
2015-08-19,26.8,29.7,24.2
2015-08-20,25.4,28.1,24.2
2015-08-21,25.2,29.3,23.0
2015-08-22,25.5,29.6,23.4
2015-08-23,26.3,31.7,20.9
2015-08-24,26.3,30.3,23.3
2015-08-25,21.7,24.5,19.2
2015-08-26,21.9,25.3,18.9
2015-08-27,24.7,30.0,21.2
2015-08-28,23.2,28.1,19.0
2015-08-29,24.4,30.8,19.0
2015-08-30,24.9,31.0,19.9
2015-08-31,25.9,31.2,21.0
2015-09-01,25.9,30.7,22.6
2015-09-02,23.9,27.7,22.0
2015-09-03,23.9,28.2,19.8
2015-09-04,24.8,30.7,20.6
2015-09-05,21.9,23.6,19.4
2015-09-06,22.2,26.2,19.3
2015-09-07,22.6,28.7,16.8
2015-09-08,22.7,28.9,16.2
2015-09-09,22.4,30.1,15.3
2015-09-10,22.4,28.4,17.0
2015-09-11,21.0,24.4,16.8
2015-09-12,19.2,24.0,15.5
2015-09-13,20.2,26.0,15.2
2015-09-14,22.1,27.8,16.4
2015-09-15,22.8,28.7,17.4
2015-09-16,21.6,26.7,16.0
2015-09-17,21.4,27.6,15.5
2015-09-18,21.9,29.2,15.9
2015-09-19,22.3,29.0,17.0
2015-09-20,22.1,28.3,17.9
2017-10-10,21.4,24.8,18.6
2017-10-11,15.5,21.7,12.2
2017-10-12,11.4,20.3,8.8
2017-10-13,12.8,18.9,6.1
2017-10-14,14.4,20.5,9.0
2017-10-15,15.8,23.0,9.0
2017-10-16,16.6,22.0,13.6
2017-10-17,16.2,23.9,9.2
2017-10-18,16.5,19.1,14.2
2017-10-19,17.0,23.2,11.9
2017-10-20,17.0,24.2,11.1
2017-10-21,17.6,25.2,11.0
2017-10-22,16.3,23.5,11.0
2017-10-23,13.7,20.6,8.6
2017-10-24,14.4,20.9,9.9
2017-10-25,14.4,20.6,9.5
2017-10-26,14.5,18.1,10.7
2017-10-27,16.9,24.2,11.9
2017-10-28,17.2,24.8,10.6
2017-10-29,11.5,17.2,6.3
2017-10-30,7.7,13.2,2.5
2017-10-31,10.4,16.0,3.6
2017-11-01,14.4,18.1,11.5
2017-11-02,15.5,18.0,14.0
2017-11-03,12.3,16.6,6.1
2017-11-04,7.8,13.7,4.5
2017-11-05,8.4,15.4,2.6
2017-11-06,11.4,16.5,8.0
2017-11-07,14.4,18.4,9.2
2017-11-08,13.1,17.2,6.9
2017-11-09,9.4,16.8,3.7
2017-11-10,9.8,15.9,5.3
2017-11-11,5.9,10.7,2.7
2017-11-12,5.3,11.4,0.3
2017-11-13,8.4,11.8,3.1
2017-11-14,7.5,11.4,2.9
2017-11-15,3.2,6.5,-1.1
2017-11-16,1.0,6.4,-3.4
2017-11-17,3.0,5.8,-1.6
2017-11-18,-2.1,2.6,-4.8
2017-11-19,-1.6,3.5,-6.6
2017-11-20,-0.4,4.2,-3.9
2017-11-21,1.3,8.1,-4.2
2017-11-22,4.3,10.8,0.6
2017-11-23,0.9,4.7,-2.5
2017-11-24,-0.4,2.9,-2.5
2017-11-25,3.0,7.3,-3.3
2017-11-26,3.3,7.6,-0.3
2017-11-27,2.5,9.5,-2.9
2017-11-28,6.4,11.2,1.3
2017-11-29,3.2,8.1,-1.8
2017-11-30,-2.4,2.7,-5.2
2017-12-01,-2.2,3.1,-7.6
2017-12-02,1.9,8.1,-4.6
2017-12-03,4.9,8.1,3.1
2017-12-04,-1.2,4.5,-6.1
2017-12-05,-4.2,-0.4,-8.2
2017-12-06,0.2,6.0,-4.5
2017-12-07,0.7,4.6,-3.5
2017-12-08,-3.8,-0.5,-7.1
2017-12-09,-0.5,5.4,-5.6
2017-12-10,1.1,6.7,-2.5
2017-12-11,-7.0,-2.5,-11.0
2017-12-12,-9.4,-5.2,-12.3
2017-12-13,-8.7,-4.4,-12.0
2017-12-14,-6.6,-1.9,-11.2
2017-12-15,-3.0,0.9,-7.5
2017-12-16,-5.7,-2.6,-8.1
2017-12-17,-6.7,-2.3,-10.8
2017-12-18,-1.6,3.3,-5.9
2017-12-19,-3.9,-1.0,-6.5
2017-12-20,-3.9,-0.1,-8.5
2017-12-21,-0.9,4.6,-5.6
2017-12-22,3.4,6.6,-1.9
2017-12-23,6.1,8.7,5.0
2017-12-24,2.9,5.7,-0.6
2017-12-25,-2.1,0.6,-4.9
2017-12-26,-3.8,-1.1,-7.9
2017-12-27,-6.9,-2.6,-10.3
2017-12-28,-2.1,0.8,-6.8
2017-12-29,2.1,6.0,-0.4
2017-12-30,1.4,4.5,-1.2
2017-12-31,-0.3,3.3,-3.2
2018-01-01,-1.3,3.8,-5.1
2018-01-02,-1.8,1.8,-4.3
2018-01-03,-4.7,-0.4,-7.1
2018-01-04,-4.7,-0.7,-8.7
2018-01-05,-3.0,1.6,-5.6
2018-01-06,-2.8,2.9,-6.8
2018-01-07,-0.8,2.8,-5.7
2018-01-08,1.3,4.0,-1.2
2018-01-09,-4.2,-1.2,-6.1
2018-01-10,-7.5,-4.8,-10.3
2018-01-11,-11.1,-7.4,-13.6
2018-01-12,-10.2,-5.4,-15.3
2018-01-13,-4.4,-1.2,-6.6
2018-01-14,0.6,5.4,-4.4
2018-01-15,4.7,7.7,1.8
2018-01-16,3.5,6.8,0.1
2018-01-17,4.5,8.7,2.4
2018-01-18,2.1,4.5,0.3
2018-01-19,1.0,5.5,-2.5
2018-01-20,2.2,6.9,-1.0
2018-01-21,0.4,5.5,-3.7
2018-01-22,0.2,4.0,-5.3
2018-01-23,-11.7,-5.3,-14.6
2018-01-24,-14.2,-10.7,-16.3
2018-01-25,-14.0,-9.5,-16.4
2018-01-26,-14.8,-10.7,-17.8
2018-01-27,-9.9,-3.5,-15.9
2018-01-28,-6.3,-1.2,-9.3
2018-01-29,-8.5,-4.7,-11.6
2018-01-30,-5.3,-0.8,-11.4
2018-01-31,-2.6,0.0,-5.2
2018-02-01,-4.0,1.2,-8.8
2018-02-02,-2.4,3.8,-7.6
2018-02-03,-7.3,-2.1,-10.4
2018-02-04,-9.5,-5.2,-12.8
2018-02-05,-9.4,-5.1,-11.8
2018-02-06,-10.1,-5.8,-12.8
2018-02-07,-8.0,-1.6,-13.4
2018-02-08,-4.4,2.0,-9.7
2018-02-09,0.4,6.1,-5.3
2018-02-10,-0.5,3.2,-6.9
2018-02-11,-6.1,-2.2,-9.5
2018-02-12,-5.8,-1.8,-9.6
2018-02-13,-0.8,4.3,-7.4
2018-02-14,3.5,8.7,-0.7
2018-02-15,-0.7,4.0,-3.7
2018-02-16,-1.1,4.9,-5.5
2018-02-17,-3.0,1.4,-7.1
2018-02-18,-0.4,5.2,-4.9
2018-02-19,1.8,6.8,-1.9
2018-02-20,0.9,5.5,-2.4
2018-02-21,-0.9,4.4,-4.5
2018-02-22,1.3,5.4,-3.9
2018-02-23,4.2,8.6,-0.3
2018-02-24,2.4,7.2,-1.1
2018-02-25,1.9,7.9,-1.6
2018-02-26,3.1,10.4,-3.2
2018-02-27,4.2,6.9,0.6
2018-02-28,4.6,7.8,1.8
2018-03-01,-0.2,3.0,-4.3
2018-03-02,-0.7,5.4,-6.7
2018-03-03,7.9,16.2,-0.1
2018-03-04,9.8,11.9,7.6
2018-03-05,5.5,11.4,1.3
2018-03-06,4.5,10.9,-1.1
2018-03-07,6.4,10.7,2.2
2018-03-08,4.6,9.7,2.7
2018-03-09,4.5,9.6,1.4
2018-03-10,4.6,9.7,0.7
2018-03-11,6.4,12.2,2.7
2018-03-12,8.0,15.5,2.2
2018-03-13,12.4,18.8,5.2
2018-03-14,17.0,22.1,13.6
2018-03-15,12.4,16.6,8.4
2018-03-16,7.1,12.2,3.6
2018-03-17,6.6,14.0,0.5
2018-03-18,8.2,12.5,5.4
2018-03-19,8.0,10.4,6.2
2018-03-20,4.7,9.1,1.6
2018-03-21,2.1,5.3,1.1
2018-03-22,4.9,11.6,0.6
2018-03-23,6.1,12.5,1.8
2018-03-24,7.6,13.1,4.0
2018-03-25,9.6,16.9,4.6
2018-03-26,11.0,18.1,5.3
2018-03-27,13.3,20.0,7.7
2018-03-28,14.0,19.0,9.4
2018-03-29,15.4,21.1,11.8
2018-03-30,14.8,21.9,9.8
2018-03-31,14.0,20.1,9.3
2018-04-01,15.6,18.5,11.7
2018-04-02,18.4,23.7,14.9
2018-04-03,17.8,21.2,14.9
2018-04-04,13.4,18.2,9.5
2018-04-05,7.6,9.5,6.7
2018-04-06,5.8,8.6,3.0
2018-04-07,4.2,8.6,1.4
2018-04-08,3.9,7.9,0.6
2018-04-09,7.9,15.4,0.1
2018-04-10,15.1,21.9,6.9
2018-04-11,12.6,17.3,8.7
2018-04-12,13.3,19.6,6.8
2018-04-13,14.6,19.3,8.3
2018-04-14,9.0,14.8,7.5
2018-04-15,9.5,14.2,5.6
2018-04-16,11.6,18.8,4.9
2018-04-17,12.9,20.1,6.8
2018-04-18,12.4,19.3,6.2
2018-04-19,14.0,20.5,7.4
2018-04-20,18.4,26.3,11.0
2018-04-21,18.7,25.6,12.3
2018-04-22,15.5,21.0,10.7
2018-04-23,9.3,10.7,8.4
2018-04-24,12.1,16.1,8.9
2018-04-25,14.6,23.3,5.7
2018-04-26,14.9,22.1,10.0
2018-04-27,15.7,23.3,9.7
2018-04-28,15.4,21.7,10.5
2018-04-29,16.2,22.9,9.4
2018-04-30,19.2,25.0,14.1
2018-05-01,20.4,23.3,17.8
2018-05-02,15.1,19.7,8.7
2018-05-03,11.2,14.7,6.9
2018-05-04,14.1,20.0,8.8
2018-05-05,18.3,24.6,11.6
2018-05-06,16.6,20.7,15.0
2018-05-07,19.2,25.5,14.0
2018-05-08,17.5,22.9,11.6
2018-05-09,15.7,21.8,9.2
2018-05-10,15.4,21.4,11.3
2018-05-11,16.1,21.3,11.9
2018-05-12,14.2,16.1,11.8
